API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,ZONE
3503722236.0,DEXXON INC,16835.0,2R,BERRYHILL GLENN SAND UNIT 11,K-10,43774.0,22230.0,CREEK,16.0,17N,12E,,C,W2,SE,35.94826942,-96.03581962,800.0,200.0,GLENN
3503722270.0,INTERNATIONAL ENERGY COMPANY LLC,23556.0,2D,WOODROW,4,167403.0,29320.0,CREEK,27.0,18N,07E,,SE,SE,NW,36.01107979,-96.55828863,200.0,500.0,AVANT
3503722292.0,DEXXON INC,16835.0,2R,T.R. BURROW,47,27804.0,19681.0,CREEK,21.0,17N,12E,,E2,NW,SW,35.935560848,-96.04445653,NA,NA,GLENN
3503722308.0,DEXXON INC,16835.0,2R,BERRYHILL GLENN SAND UNIT 06,E-8,43774.0,22221.0,CREEK,16.0,17N,12E,,C,N2,NW,35.9573847,-96.04252963,850.0,10.0,GLENN
3503722317.0,DEXXON INC,16835.0,2D,TUTTLE,1,237679.0,30435.0,CREEK,9.0,16N,11E,C,SW,NE,SW,35.87598711,-96.15135947,500.0,1500.0,TANEHA
3503722318.0,LVM OIL PRODUCTION LLC,22349.0,2D,QUAPAW,1,201893.0,29895.0,CREEK,27.0,19N,07E,,NW,SW,NW,36.1001335,-96.56484869,200.0,1000.0,SQUIRREL
3503722325.0,ELITE RESOURCES INC,21822.0,2D,BRADLEY,2,1105500131.0,40716.0,CREEK,34.0,14N,10E,C,NE,NW,NE,35.65249912,-96.23347893,500.0,1000.0,WILCOX
3503722339.0,J & J JACKSON OIL & GAS INC,13682.0,2D,PINEHILL,A-4,1202420080.0,40917.0,CREEK,16.0,17N,09E,SE,NE,NW,SE,35.95071696,-96.35570974,300.0,500.0,BARTLESVILLE
3503722340.0,EDGE OIL COMPANY INC,21963.0,2R,SAAB,1,347200.0,33009.0,CREEK,15.0,18N,08E,,,NW,NE,36.0448686,-96.44847969,1000.0,300.0,RED FORK
3503722348.0,EDGE OIL COMPANY INC,21963.0,2R,OKEMAH,1,344388.0,32896.0,CREEK,16.0,18N,08E,,SW,SW,NE,36.04020091,-96.46662386,1000.0,300.0,RED FORK
3503722354.0,SHAMROCK OPERATING COMPANY LLC,23643.0,2D,BADGER,4,469437.0,37565.0,CREEK,26.0,19N,07E,,,SE,SE,36.09192208,-96.53238466,0.0,400.0,BARTLESVILLE
3503722356.0,LITTLE RIVER ENERGY COMPANY,10148.0,2D,BARTHOLET,1.0,1710800021.0,42955.0,CREEK,5.0,17N,07E,,NE,SE,NW,0.0,0.0,600.0,2000.0,"OWSWEGO, PRUE, RED FORK"
3503722382.0,KOBY OIL COMPANY LLC,20976.0,2R,JACKSON BARNETT,P-5,31506.0,20474.0,CREEK,5.0,17N,07E,SW,SW,NW,SE,35.97762898,-96.5919396,NA,NA,BARTLESVILLE
3503722402.0,T BAR M ENERGY RESOURCES LLC,23380.0,2D,DOTY,1-17,1101300038.0,40471.0,CREEK,17.0,16N,11E,,C,NW,SE,35.86236543,-96.16361812,200.0,125.0,"BARTLESVILLE, TANEHA"
3503722407.0,DEXXON INC,16835.0,2R,BERRYHILL GLENN SAND UNIT 06,F-7,43774.0,22230.0,CREEK,16.0,17N,12E,,,W2,NW,35.95557104,-96.04587856,850.0,18.0,GLENN
3503722414.0,MID-CON ENERGY OPERATING LLC,23271.0,2D,AMY SIMPSON,29,1404710062.0,41935.0,CREEK,8.0,18N,07E,,SE,SE,SW,36.04949664,-96.59502415,300.0,20000.0,ARBUCKLE
3503722432.0,PETCO PETROLEUM CORP,19386.0,2R,"ARTUSSE ""A""",W-1,167008.0,29314.0,CREEK,14.0,17N,07E,SE,SW,NW,NE,35.9557241,-96.53713098,600.0,1200.0,RED FORK
3503722444.0,PETCO PETROLEUM CORP,19386.0,2R,HYMAN BRUNER,W-7,167006.0,29314.0,CREEK,11.0,17N,07E,C,S2,S2,SE,35.95932976,-96.53459451,600.0,600.0,LAYTON
3503722457.0,THOMAS EXPLORATION COMPANY,8441.0,2D,ANTHIS,B-1,382867.0,30195.0,CREEK,36.0,14N,09E,C,NW,NE,NE,35.65224639,-96.30164601,1000.0,1500.0,BARTLESVILLE
3503722558.0,DEXXON INC,16835.0,2R,WM. B. SELF,58,173961.0,29441.0,CREEK,21.0,17N,12E,,E2,NW,SE,35.93558364,-96.03550695,940.0,500.0,GLENN
3503722559.0,DEXXON INC,16835.0,2R,WM. B. SELF,59,173967.0,29441.0,CREEK,21.0,17N,12E,,C,W2,E2,35.93739587,-96.03585226,940.0,500.0,GLENN
3503722564.0,DEXXON INC,16835.0,2R,WM. B. SELF,65,173965.0,29441.0,CREEK,21.0,17N,12E,,W2,SW,NE,35.93920655,-96.03805416,940.0,500.0,GLENN
3503722565.0,DEXXON INC,16835.0,2R,WM. B. SELF,66,173964.0,29441.0,CREEK,21.0,17N,12E,,C,N2,SE,35.93558844,-96.03361545,960.0,500.0,GLENN
3503722567.0,DEXXON INC,16835.0,2R,WM. B. SELF,73,173962.0,29441.0,CREEK,21.0,17N,12E,,,NE,SE,35.93559456,-96.03118352,940.0,500.0,GLENN
3503722568.0,DEXXON INC,16835.0,2R,WM. B. SELF,74,173968.0,29441.0,CREEK,21.0,17N,12E,,C,E2,E2,35.93740715,-96.03139361,940.0,500.0,GLENN
3503722569.0,DEXXON INC,16835.0,2R,WM. B. SELF,75,173960.0,29441.0,CREEK,21.0,17N,12E,,SE,SE,NE,35.93919128,-96.03107896,940.0,500.0,GLENN
3503722609.0,MID-CON ENERGY OPERATING LLC,23271.0,2R,KOCHEL BARTLESVILLE,2-11,178511.0,29524.0,CREEK,33.0,18N,07E,,S2,NE,SE,35.99216354,-96.567993623,600.0,1200.0,BARTLESVILLE
3503722611.0,MID-CON ENERGY OPERATING LLC,23271.0,2R,KOCHEL BARTLESVILLE SU,5-17,472449.0,37654.0,CREEK,34.0,18N,07E,,N2,SW,SW,35.991871296,-96.563529853,600.0,700.0,RED FORK
3503722616.0,DEXXON INC,16835.0,2R,WM. B. SELF,67,173963.0,29441.0,CREEK,21.0,17N,12E,,,S2,NE,35.93926731,-96.03361226,940.0,500.0,GLENN
3503722655.0,HOLLOWAY DAVID A,10368.0,2R,GOUGE,28,341143.0,32749.0,CREEK,27.0,18N,10E,C,NW,NW,SE,36.00928254,-96.23368106,1000.0,1000.0,"DUTCHER, RED FORK "
3503722670.0,SHELTON DEMPSEY L,11885.0,2D,WILLIAMS-FOX,1,1007820105.0,40395.0,CREEK,5.0,16N,10E,SE,NW,NE,NW,35.89931542,-96.27459463,300.0,1000.0,"BARTLESVILLE, DUTCHER, MISSISSIPPI, SQUIRREL"
3503722688.0,DEXXON INC,16835.0,2R,BERRYHILL GLENN SAND UNIT 11,K-12,173958.0,29441.0,CREEK,16.0,17N,12E,,SW,NE,SE,35.94835383,-96.0312928,720.0,300.0,GLENN
3503722697.0,KEMMERER COMPANY INC,12924.0,2D,PORTER,1-36,1302630158.0,41255.0,CREEK,36.0,14N,09E,C,SW,SW,SW,35.63951365,-96.31504782,300.0,300.0,"BOOCH, GILCREASE"
3503722729.0,DEXXON INC,16835.0,2R,BERRYHILL GLENN SAND UNIT 11,L-9X,173959.0,29441.0,CREEK,16.0,17N,12E,,SW,SW,SE,35.94615981,-96.03801185,300.0,720.0,GLENN
3503722730.0,GLIMP OIL COMPANY LLC,19470.0,2R,M. WILLIS,12,302394.0,31657.0,CREEK,11.0,17N,07E,,C,N2,NE,35.97183515,-96.53464798,500.0,1500.0,"PRUE, RED FORK"
3503722740.0,"STRIPER WELL, LLC",23747.0,2D,DAILEY,15.0,487195.0,38055.0,CREEK,12.0,18N,07E,,,C,NW,36.05751,-96.52589,700.0,750.0,SKINNER
3503722805.0,PETRO-MAC CORPORATION,13470.0,2D,JACKSON,2,183029.0,29614.0,CREEK,34.0,18N,09E,,,NE,NE,36.00115806,-96.33656191,0.0,100.0,CLEVELAND
3503722813.0,SOUTHWEST PETROLEUM CORP,20417.0,2D,BRUNER,4A,371642.0,34005.0,CREEK,29.0,18N,07E,,NE,NW,NW,36.0164986,-96.59834578,500.0,300.0,WILCOX
3503722840.0,EARLSBORO ENERGIES CORPORATION,18096.0,2D,RUTH GIMENO,1,1104780021.0,40620.0,CREEK,6.0,16N,07E,,,NW,NW,35.89919538,-96.61620748,950.0,1000.0,CLEVELAND
3503722846.0,SELLERS MARK A,17626.0,2R,ROGERS,1,311684.0,31898.0,CREEK,29.0,17N,07E,,NW,NW,NE,35.92914486,-96.59135882,500.0,600.0,OSWEGO
3503722889.0,PALM OPERATING LLC,22467.0,2R,ANTHIS,2,322132.0,32191.0,CREEK,35.0,14N,08E,,SW,SW,SW,35.63994166,-96.43993731,500.0,50.0,SKINNER
3503722904.0,TROJAN RESOURCES LLC,22594.0,2D,CONLEY/PAULLUS,CPD 1,202761.0,29913.0,CREEK,4.0,16N,11E,S2,S2,S2,SW,35.88611245,-96.15245149,300.0,1500.0,TANEHA
3503722916.0,"GLENDELL L. GASKINS PRODUCTION, LLC",23678.0,2D,GROOM ,1.0,1608360033.0,42551.0,CREEK,4.0,14N,10E,,SE,NW,NE,35.723592,-96.25965,500.0,2500.0,"LOWER SIMPSON, WILCOX"
3503722929.0,FRISCO ENERGY LLC,20330.0,2D,INEZ BISHOP,1,1100400042.0,40407.0,CREEK,9.0,15N,09E,S2,NE,SE,NW,35.79410057,-96.36125809,700.0,750.0,BARTLESVILLE
3503722939.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750.0,2R,BALLENGER,8-5W,1104960136.0,40654.0,CREEK,8.0,17N,11E,NE,SW,SE,SW,35.9605268,-96.1662038,0.0,700.0,RED FORK
3503722943.0,MINER ELVIN EARL,17151.0,2D,SHRUM-NARDONE,1,244184.0,30559.0,CREEK,18.0,14N,10E,NE,SW,SW,NE,35.69074794,-96.28803548,300.0,500.0,BARTLESVILLE
3503722949.0,SHALLOW ENERGY INC,12550.0,2D,LANCASTER WESTSIDE,1,374403.0,34128.0,CREEK,27.0,15N,10E,NW,NW,NE,NW,35.75446546,-96.24042798,300.0,300.0,DUTCHER
3503722961.0,JAMES JOHNNY,23243.0,2R,JOHN MOSE,1A,301051.0,31621.0,CREEK,30.0,18N,11E,,,NW,SW,36.00895614,-96.18919497,300.0,1000.0,SKINNER
3503722981.0,INTERNATIONAL ENERGY COMPANY LLC,23556.0,2D,MARTINDALE,6,183359.0,29619.0,CREEK,14.0,18N,07E,SE,SE,SW,NE,36.03929651,-96.53540944,150.0,500.0,BRUNER
3503722989.0,BAUGH ALLAN L,14665.0,2D,MILTY,3,371177.0,33983.0,CREEK,10.0,17N,07E,NE,NW,NW,SE,35.96593218,-96.55519763,0.0,100.0,"LAYTON, RED FORK"
3503723000.0,MINER ELVIN EARL,17151.0,2R,CHAMBERS #4,4,498203.0,38322.0,CREEK,7.0,18N,08E,,NE,SW,NW,36.05644278,-96.50881221,500.0,500.0,BURGESS
3503723018.0,PETCO PETROLEUM CORP,19386.0,2R,SUSIE CROW,W15,196726.0,31667.0,CREEK,4.0,18N,07E,,NW,NW,SE,36.067808,-96.5745239,NA,NA,RED FORK
3503723041.0,HOLLOWAY DAVID A,10368.0,2D,GRACE,1,257326.0,30784.0,CREEK,14.0,17N,10E,,NE,SE,SE,35.94745383,-96.20925707,600.0,600.0,RED FOX SD
3503723062.0,KANTOR OIL COMPANY LLC,19794.0,2D,JOSEPH,1,446926.0,36851.0,CREEK,3.0,19N,07E,,SE,NW,NE,36.16001182,-96.55368605,500.0,750.0,SKINNER
3503723142.0,MID-CON ENERGY OPERATING LLC,23271.0,2R,JOBE COLE,18,511210.0,38609.0,CREEK,15.0,17N,07E,SE,NE,NE,NW,35.9583215,-96.55763712,700.0,3000.0,BARTLESVILLE
3503723161.0,HOLLOWAY DAVID A,10368.0,2R,SHELTON PONDER DUTCHER SAND U,3511-W,366015.0,33759.0,CREEK,35.0,17N,10E,,NW,NW,NW,35.91462737,-96.22476729,1200.0,1000.0,DUTCHER
3503723169.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750.0,2D,"WORTMAN ""A""",1,391417.0,34801.0,CREEK,28.0,18N,11E,,SW,SW,NE,36.01105117,-96.1441978,300.0,800.0,WILCOX
3503723184.0,BEREXCO LLC,22550.0,2R,MOSQUITO CREEK DUTCHER S.U.,W-81,200084.0,29867.0,CREEK,27.0,17N,08E,,SW,SE,SE,35.91645612,-96.44388224,1200.0,400.0,DUTCHER
3503723311.0,DENHAM OPERATING COMPANY,8046.0,2D,ATON,4,284829.0,31296.0,CREEK,12.0,17N,10E,,NW,SW,SW,35.9618585,-96.20729525,300.0,150.0,RED FORK
3503723343.0,SALLEE OIL CORPORATION,15458.0,2R,HUGHES,4-A,515793.0,38701.0,CREEK,11.0,18N,11E,SE,SE,NE,NE,36.05786993,-96.10147931,300.0,300.0,RED FORK
3503723430.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",106,217246.0,30099.0,CREEK,17.0,17N,12E,,NW,NE,NE,35.95806822,-96.05080997,600.0,1450.0,GLENN
3503723432.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",108,217247.0,30099.0,CREEK,17.0,17N,12E,,NW,NE,NE,35.95809838,-96.04949558,600.0,1450.0,GLENN
3503723434.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",110,217248.0,30099.0,CREEK,17.0,17N,12E,,NE,NE,NE,35.9580983,-96.04818466,600.0,1400.0,GLENN
3503723436.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",112,217249.0,30099.0,CREEK,17.0,17N,12E,,SW,NE,NE,35.956818319999996,-96.05081047,600.0,1450.0,GLENN
3503723438.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",114,217250.0,30099.0,CREEK,17.0,17N,12E,,SW,NE,NE,35.95682924,-96.04949954,600.0,1450.0,GLENN
3503723440.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",116,217251.0,30099.0,CREEK,17.0,17N,12E,,SE,NE,NE,35.95682916,-96.04818864,600.0,1450.0,GLENN
3503723442.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",118,217252.0,30099.0,CREEK,17.0,17N,12E,,SW,NE,NE,35.95556841,-96.0508853,600.0,1450.0,GLENN
3503723444.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",120,217253.0,30099.0,CREEK,17.0,17N,12E,,,,NE,35.95556011,-96.0495035,600.0,1450.0,GLENN
3503723445.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",122,217254.0,30099.0,CREEK,17.0,17N,12E,,,,NE,35.95551607,-96.04819276,600.0,1450.0,GLENN
3503723447.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",124,217255.0,30099.0,CREEK,17.0,17N,12E,,NW,SE,NE,35.95430203,-96.05093653,600.0,1450.0,GLENN
3503723449.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",130,217258.0,30099.0,CREEK,17.0,17N,12E,,SW,SE,NE,35.95305212,-96.0509404,600.0,1450.0,GLENN
3503723451.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",132,217259.0,30099.0,CREEK,17.0,17N,12E,,SW,SE,NE,35.95302183,-96.04951142,600.0,1450.0,GLENN
3503723453.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",134,217260.0,30099.0,CREEK,17.0,17N,12E,,SE,SE,NE,35.95302176,-96.04820058,600.0,1450.0,GLENN
3503723472.0,DENHAM OPERATING COMPANY,8046.0,2D,BROWN,3,1102320090.0,40497.0,CREEK,15.0,18N,10E,C,SW,NE,SE,36.03652195,-96.22915213,500.0,1000.0,"BARTLESVILLE, SKINNER "
3503723491.0,CORNELIUS OIL INC,20342.0,2R,KDSU (KDSU #9 CORNELIUS #1),W-4,351840.0,32527.0,CREEK,33.0,17N,10E,,NW,SW,NE,35.90380077,-96.24941861,1000.0,850.0,DUTCHER
3503723498.0,SPESS OIL COMPANY INC,2057.0,2D,WILLIS,1,471504.0,37634.0,CREEK,30.0,19N,07E,,SE,NE,SW,36.09470695,-96.61193917,500.0,1000.0,SKINNER
3503723509.0,SPESS OIL COMPANY INC,2057.0,2D,FIFE,1,471505.0,37634.0,CREEK,30.0,19N,07E,SW,SE,NW,SE,36.09428363,-96.607721,150.0,320.0,SKINNER
3503723580.0,DEXXON INC,16835.0,2R,WILLIAM BERRYHILL,125,464171.0,37411.0,CREEK,17.0,17N,12E,NW,NE,SE,NE,35.95495413,-96.04892265,800.0,1500.0,GLENN
3503723581.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",126,217256.0,30099.0,CREEK,17.0,17N,12E,,NW,SE,NE,35.95429097,-96.04950746,600.0,1450.0,GLENN
3503723583.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",128,217257.0,30099.0,CREEK,17.0,17N,12E,SW,NE,SE,NE,35.95400914,-96.04880845,600.0,1450.0,GLENN
3503723587.0,WILDHORSE OPERATING COMPANY,20720.0,2R,LINDSEY,6.0,1609610099.0,42608.0,CREEK,26.0,15N,08E,,NW,NE,SW,35.747267,-96.4353,300.0,500.0,WILCOX
3503723596.0,BEREXCO LLC,22550.0,2R,"WAY, VIDA M.",27,666088.0,42934.0,CREEK,17.0,18N,07E,SE,SW,NW,NW,36.04321228,-96.59972008,200.0,12000.0,ARBUCKLE
3503723601.0,HOLLOWAY DAVID A,10368.0,2D,CORBIN,1A,210018.0,30013.0,CREEK,14.0,17N,10E,,SE,SE,NE,35.946506827,-96.210061096,600.0,600.0,RED FORK
3503723616.0,ADVANCE OIL CORPORATION,8610.0,2D,VANCE,2,510641.0,38595.0,CREEK,7.0,18N,07E,,SE,NE,NW,36.05821618,-96.61160353,300.0,3000.0,ARBUCKLE
3503723625.0,CORNELIUS OIL INC,20342.0,2D,KDSU (TIGER #3),W-2,351842.0,32373.0,CREEK,33.0,17N,10E,,SE,NW,SE,35.905558,-96.25011,850.0,1000.0,DUTCHER
3503723632.0,SMITH VERNON C,22760.0,2D,CRENSHAW,2,377881.0,34285.0,CREEK,17.0,15N,10E,C,NW,SE,SE,35.77234262,-96.26669706,300.0,300.0,BARTLESVILLE
3503723638.0,BEREXCO LLC,22550.0,2R,"VANCE, BEN",33,666087.0,42934.0,CREEK,7.0,18N,07E,,SE,NE,NE,36.05834073,-96.60297163,200.0,12000.0,ARBUCKLE LIME
3503723675.0,EARNHARDT WILLIAM R COMPANY,3959.0,2D,HAWK,2,380393.0,34388.0,CREEK,32.0,16N,09E,,SE,NE,SE,35.81807474,-96.370152,500.0,600.0,"BARTLESVILLE, DUTCHER"
3503723748.0,EDGE OIL COMPANY INC,21963.0,2R,ROWELL,1,348250.0,33051.0,CREEK,10.0,18N,08E,,NE,SW,SE,36.04948724,-96.44651492,1000.0,100.0,RED FORK
3503723791.0,PINNACLE OPERATING COMPANY LLC,20931.0,2R,MCANULTY,1,1205270048.0,41872.0,CREEK,9.0,16N,10E,,NW,NW,NE,35.88506898,-96.25326033,0.0,500.0,BURGESS
3503723810.0,EARNHARDT WILLIAM R COMPANY,3959.0,2D,HAWK,1,380392.0,34388.0,CREEK,32.0,16N,09E,,NE,NE,SE,35.81988641,-96.37014849,500.0,600.0,"BARTLESVILLE, DUTCHER"
3503723823.0,INLAND OIL CORPORATION,16144.0,2D,SMITH,2,459046.0,37239.0,CREEK,3.0,16N,10E,,NW,SE,NE,35.89618462,-96.23087047,300.0,500.0,"RED FORK, WILCOX"
3503723846.0,DUNLAP OIL COMPANY,17800.0,2D,ASHLEY,1,244086.0,30557.0,CREEK,15.0,16N,09E,,SE,NW,SE,35.86154711,-96.33912373,300.0,1000.0,BARTLESVILLE
3503724017.0,HORN EDDIE L dba B & E INVESTMENTS,22590.0,2D,RED EAGLE,1,1008370030.0,40466.0,CREEK,16.0,16N,09E,,SE,SE,SE,35.857968,-96.3524635,0.0,500.0,DUTCHER
3503724041.0,CDG INC,21225.0,2D,JACOBS-MORGAN,2,386374.0,34597.0,CREEK,35.0,17N,11E,,NW,NW,NW,35.91478426,-96.11745583,300.0,400.0,DUTCHER
3503724064.0,THOMAS EXPLORATION COMPANY,8441.0,2R,YOUNG,30-1,578371.0,40422.0,CREEK,30.0,18N,09E,,NW,NW,SE,36.00945897,-96.39497333,500.0,100.0," DUTCHER, INOLA"
3503724089.0,DEXXON INC,16835.0,2R,"BERRYHILL, WILLIAM",138,217261.0,30099.0,CREEK,17.0,17N,12E,SE,SE,NW,NE,35.95566461,-96.05234454,600.0,1450.0,GLENN
3503724110.0,ROVER OPERATING LLC,23934.0,2R,SPSU,13-9,229333.0,30292.0,CREEK,8.0,14N,07E,S2,S2,SW,NW,35.7045917,-96.59884322,1500.0,300.0,PRUE
3503724160.0,LUNAR INVESTMENTS INC,20811.0,2D,UNCLE GEORGE,1,271749.0,31065.0,CREEK,22.0,18N,10E,,NW,NE,NE,36.0311019,-96.22917092,500.0,300.0,RED FORK
3503724212.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750.0,2R,LEWIS,7,270005.0,31029.0,CREEK,14.0,17N,11E,,SW,SE,SE,35.94563637,-96.10537156,1000.0,800.0,RED FORK
3503724284.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,CAPTAIN,2,432260.0,36294.0,CREEK,26.0,19N,08E,,SW,SE,SW,36.09128479,-96.43521561,1200.0,500.0,RED FORK
3503724347.0,CANOK INTERNATIONAL INC,16202.0,2D,BUSHYHEAD (ROBBIE),1,417755.0,35741.0,CREEK,32.0,17N,10E,,NW,NE,SE,35.90739239,-96.26507731,300.0,200.0,RED FORK
3503724353.0,INTERNATIONAL ENERGY COMPANY LLC,23556.0,2D,MARY CLARK,3,378325.0,34304.0,CREEK,1.0,17N,07E,,NW,NW,NW,35.9874078,-96.52902586,300.0,400.0,"BARTLESVILLE, LAYTON, RED FORK-"
3503724370.0,DUNLAP DRILLING & PROD INC,19949.0,2D,BROWNS CREEK,4,245750.0,30587.0,CREEK,33.0,18N,09E,,NW,SE,NE,35.99843041,-96.35443225,400.0,400.0,BARTLESVILLE
3503724388.0,CARTLEDGE & CARTLEDGE OIL COMPANY INC,11750.0,2R,CHALENDER,9,320164.0,32132.0,CREEK,13.0,17N,11E,,SW,NW,SW,35.94992345,-96.09908724,500.0,250.0,RED FORK
3503724481.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,COTTONWOOD,2,356063.0,33340.0,CREEK,35.0,19N,08E,NW,NW,NW,NW,36.08992893,-96.44024138,800.0,300.0,RED FORK
3503724542.0,GLENN SUPPLY COMPANY INC,844.0,2D,VAN ORSDOL,1,339950.0,32696.0,CREEK,28.0,14N,10E,NE,NE,NE,SW,35.65998928,-96.25516227,900.0,500.0,UNION VALLEY
3503724552.0,PONDER GARY,21698.0,2D,EDMISTON,2,269609.0,31020.0,CREEK,9.0,17N,10E,,SE,NW,SE,35.96376145,-96.2497257,300.0,250.0,BARTLESVILLE
3503724641.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,CAPTAIN SOUTH,2,316346.0,32022.0,CREEK,35.0,19N,08E,,SE,NE,NW,36.08766119,-96.43300325,800.0,200.0,RED FORK
3503724646.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,CAPTAIN EAST,2,432262.0,36294.0,CREEK,26.0,19N,08E,,SE,SW,SE,36.09128479,-96.42845428,1200.0,200.0,RED FORK
3503724670.0,BABER OIL COMPANY LLC,20067.0,2D,MILFORD DAVIS,2,379482.0,31574.0,CREEK,35.0,18N,10E,,SE,NW,SW,35.99294288,-96.22242843,300.0,400.0,BARTLESVILLE
3503724678.0,UPLANDS RESOURCES INC,17630.0,2R,S GLENN SAND UNIT,W-13A,229329.0,30292.0,CREEK,20.0,17N,12E,SE,SE,NE,SE,35.93378784,-96.04727128,850.0,20000.0,GLENN
3503724790.0,JEWELL CONSULTING INC,12561.0,2D,DEJEAR CHAD,2,371604.0,34004.0,CREEK,23.0,15N,10E,,NE,SW,SW,35.75724676,-96.22474651,100.0,600.0,MISENER
3503724796.0,DEXXON INC,16835.0,2R,BERRYHILL GSU,18R7,233530.0,30364.0,CREEK,21.0,17N,12E,,S2,SW,NW,35.93751343,-96.04477013,750.0,2000.0,GLENN
3503724797.0,DEXXON INC,16835.0,2D,BERRYHILL GLENN SAND UNIT 18,R8.5,234949.0,30390.0,CREEK,21.0,17N,12E,S2,S2,SE,NW,35.93752504,-96.04031148,750.0,2000.0,GLENN
3503724819.0,D & M PRODUCTION CO INC,21668.0,2R,NEASBY,29-2,264082.0,30909.0,CREEK,29.0,17N,10E,NW,NW,NW,NE,35.92970895,-96.26998436,500.0,200.0,RED FORK
3503724827.0,KRUMME OIL COMPANY LLP,1235.0,2D,ABRAHAM,2-A,452961.0,37050.0,CREEK,14.0,16N,09E,C,NW,NE,SW,35.86332645,-96.32791463,0.0,200.0,"DES MOINES, DUTCHER "
3503724849.0,TOMORROWS ENERGY EXPLORATION INC,7069.0,2D,MARTIN,2-A,369488.0,33913.0,CREEK,9.0,16N,08E,NE,NW,SW,NE,35.88200139,-96.46520212,300.0,300.0,WILCOX
3503724909.0,LUKE OIL COMPANY,18170.0,2D,PICKETT,1B,241283.0,30505.0,CREEK,21.0,16N,09E,,SE,NW,SW,35.84712689,-96.36567256,300.0,250.0,DUTCHER
3503724987.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,CAPTAIN,3,316343.0,32022.0,CREEK,26.0,19N,08E,,SE,SE,SW,36.09128484,-96.43298194,1200.0,200.0,RED FORK
3503725044.0,BEREXCO LLC,22550.0,2R,MOSQUITO CREEK DUTCHER SU,P43,540682.0,39251.0,CREEK,23.0,17N,08E,,SE,SW,SW,35.93064892,-96.43785515,1200.0,2500.0,DUTCHER
3503725048.0,GASKINS GLENDELL L PRODUCTION LLC,23678.0,2D,THOMAS,1,543251.0,39316.0,CREEK,9.0,14N,10E,,NW,SE,NW,35.70685415,-96.25791301,500.0,5000.0,ARBUCKLE
3503725060.0,MORAN-K OIL LLC,11938.0,2R,TIBOIL UNIT,9-6,43720.0,22217.0,CREEK,18.0,14N,09E,,,NE,NW,35.94307312,-96.07765579,NA,NA,SKINNER
3503725140.0,WENTWORTH OPERATING COMPANY,15996.0,2D,HARVILL,4,243613.0,30552.0,CREEK,31.0,19N,07E,,NE,SW,SE,36.07830836,-96.6074132,300.0,250.0,BARTLESVILLE
3503725149.0,LITTLE RIVER ENERGY COMPANY,10148.0,2D,"CARROLL ""C""",2-C,506435.0,38509.0,CREEK,20.0,18N,09E,,SE,SE,NW,36.0258888,-96.37931561,250.0,750.0,DUTCHER
3503725163.0,EDGE OIL COMPANY INC,21963.0,2D,O'ROURKE,1,367357.0,33816.0,CREEK,24.0,19N,08E,,SW,SE,SW,36.10585211,-96.41730855,300.0,500.0,RED FORK
3503725194.0,BABER OIL COMPANY LLC,20067.0,2D,ESTER JOHNSON,17,263323.0,30895.0,CREEK,34.0,18N,10E,,NE,NE,NE,36.0016193,-96.2278321,280.0,500.0,RED FORK
3503725305.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,ADMIRAL,1,432386.0,36300.0,CREEK,26.0,19N,08E,SE,SE,NE,SW,36.09445741,-96.43243824,1200.0,200.0,RED FORK
3503725328.0,DEXXON INC,16835.0,2R,Y-BAR,2,483330.0,37956.0,CREEK,19.0,17N,12E,SE,SW,SW,NW,35.937366,-96.08244,500.0,600.0,BARTLESVILLE
3503725357.0,CULBREATH OIL & GAS CO INC,20864.0,2D,WALKER,6,1306520111.0,41472.0,CREEK,31.0,14N,10E,,SE,NE,NE,35.65006,-96.28161218,0.0,2000.0,"CROMWELL, WILCOX"
